"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"85076000","锂离子蓄电池","134","斯里兰卡","31","上海市","14","个","625","千克","192,615",
"85076000","锂离子蓄电池","136","泰国","31","上海市","175910","个","1741860","千克","393,409,099",
"85076000","锂离子蓄电池","137","土耳其","31","上海市","5611","个","93656","千克","18,780,250",
"85076000","锂离子蓄电池","138","阿联酋","31","上海市","13619","个","12722","千克","2,934,274",
"85076000","锂离子蓄电池","139","也门","31","上海市","80","个","3192","千克","703,017",
"85076000","锂离子蓄电池","141","越南","31","上海市","1583165","个","465724","千克","100,696,555",
"85076000","锂离子蓄电池","143","中国台湾","31","上海市","74191","个","511356","千克","117,238,356",
"85076000","锂离子蓄电池","145","哈萨克斯坦","31","上海市","383","个","39","千克","38,159",
"85076000","锂离子蓄电池","147","塔吉克斯坦","31","上海市","154","个","65260","千克","16,664,760",
"85076000","锂离子蓄电池","150","格鲁吉亚(2023年起)","31","上海市","60","个","5","千克","5,769",
"85076000","锂离子蓄电池","151","亚美尼亚(2023年起)","31","上海市","40","个","3686","千克","719,400",
"85076000","锂离子蓄电池","152","阿塞拜疆(2023年起)","31","上海市","1150","个","116","千克","109,717",
"85076000","锂离子蓄电池","201","阿尔及利亚","31","上海市","1080","个","12426","千克","1,626,530",
"85076000","锂离子蓄电池","205","布隆迪","31","上海市","631","个","20318","千克","4,181,077",
"85076000","锂离子蓄电池","206","喀麦隆","31","上海市","4","个","536","千克","35,929",
"85076000","锂离子蓄电池","213","刚果共和国","31","上海市","2","个","44","千克","14,297",
"85076000","锂离子蓄电池","214","吉布提","31","上海市","380","个","13680","千克","3,335,993",
"85076000","锂离子蓄电池","215","埃及","31","上海市","112","个","4440","千克","524,239",
"85076000","锂离子蓄电池","217","埃塞俄比亚","31","上海市","400","个","16225","千克","2,009,702",
"85076000","锂离子蓄电池","220","加纳","31","上海市","46","个","2430","千克","322,204",
"85076000","锂离子蓄电池","224","肯尼亚","31","上海市","1067","个","136139","千克","25,228,275",
"85076000","锂离子蓄电池","225","利比里亚","31","上海市","15","个","120","千克","18,883",
"85076000","锂离子蓄电池","227","马达加斯加","31","上海市","1720","个","65860","千克","12,497,760",
"85076000","锂离子蓄电池","228","马拉维","31","上海市","63","个","2410","千克","530,609",
"85076000","锂离子蓄电池","230","毛里塔尼亚","31","上海市","110","个","4208","千克","942,917",
"85076000","锂离子蓄电池","231","毛里求斯","31","上海市","6","个","17","千克","3,014",
"85076000","锂离子蓄电池","232","摩洛哥","31","上海市","128","个","326","千克","90,019",
"85076000","锂离子蓄电池","236","尼日利亚","31","上海市","3280","个","124082","千克","25,109,715",
"85076000","锂离子蓄电池","239","圣多美和普林西比","31","上海市","29","个","1163","千克","252,481",
"85076000","锂离子蓄电池","240","塞内加尔","31","上海市","1991","个","15657","千克","3,165,101",
"85076000","锂离子蓄电池","241","塞舌尔","31","上海市","300","个","90","千克","30,348",
"85076000","锂离子蓄电池","244","南非","31","上海市","44380","个","695920","千克","113,493,152",
"85076000","锂离子蓄电池","247","坦桑尼亚","31","上海市","4613","个","7277","千克","1,633,286",
"85076000","锂离子蓄电池","248","多哥","31","上海市","40","个","2000","千克","318,362",
"85076000","锂离子蓄电池","250","乌干达","31","上海市","805","个","41596","千克","7,068,893",
"85076000","锂离子蓄电池","252","刚果民主共和国","31","上海市","396","个","16988","千克","2,313,349",
"85076000","锂离子蓄电池","253","赞比亚","31","上海市","823","个","23179","千克","4,462,679",
"85076000","锂离子蓄电池","254","津巴布韦","31","上海市","2073","个","72268","千克","13,794,202",
"85076000","锂离子蓄电池","301","比利时","31","上海市","243910","个","626039","千克","124,600,160",
"85076000","锂离子蓄电池","302","丹麦","31","上海市","6594","个","4311","千克","1,114,838",
"85076000","锂离子蓄电池","303","英国","31","上海市","470835","个","4708644","千克","1,143,128,796",
"85076000","锂离子蓄电池","304","德国","31","上海市","400460","个","76107466","千克","15,058,904,639",
"85076000","锂离子蓄电池","305","法国","31","上海市","95523","个","461475","千克","115,669,060",
"85076000","锂离子蓄电池","306","爱尔兰","31","上海市","12757","个","109827","千克","18,431,314",
"85076000","锂离子蓄电池","307","意大利","31","上海市","95983","个","2148248","千克","363,494,095",
"85076000","锂离子蓄电池","309","荷兰","31","上海市","427366","个","5266375","千克","970,766,371",
"85076000","锂离子蓄电池","310","希腊","31","上海市","1012","个","3374","千克","987,274",
"85076000","锂离子蓄电池","311","葡萄牙","31","上海市","311","个","798","千克","114,012",
"85076000","锂离子蓄电池","312","西班牙","31","上海市","372857","个","1727927","千克","334,379,033",
"85076000","锂离子蓄电池","314","安道尔","31","上海市","149","个","285","千克","164,295",
"85076000","锂离子蓄电池","315","奥地利","31","上海市","265504","个","112469","千克","41,977,817",
"85076000","锂离子蓄电池","316","保加利亚","31","上海市","1501","个","2591","千克","432,567",
"85076000","锂离子蓄电池","318","芬兰","31","上海市","1100","个","79","千克","15,661",
"85076000","锂离子蓄电池","321","匈牙利","31","上海市","79050","个","68564","千克","19,472,054",
"85076000","锂离子蓄电池","326","挪威","31","上海市","1347","个","16523","千克","4,369,639",
"85076000","锂离子蓄电池","327","波兰","31","上海市","56441","个","477978","千克","90,992,370",
"85076000","锂离子蓄电池","328","罗马尼亚","31","上海市","2230","个","4551","千克","722,050",
"85076000","锂离子蓄电池","330","瑞典","31","上海市","7945","个","117654","千克","29,775,548",
"85076000","锂离子蓄电池","331","瑞士","31","上海市","5003","个","13655","千克","5,210,029",
"85076000","锂离子蓄电池","334","爱沙尼亚","31","上海市","188","个","6648","千克","1,255,709",
"85076000","锂离子蓄电池","336","立陶宛","31","上海市","17498","个","100266","千克","18,799,807",
"85076000","锂离子蓄电池","343","摩尔多瓦","31","上海市","2","个","15","千克","4,802",
"85076000","锂离子蓄电池","344","俄罗斯","31","上海市","311194","个","145199","千克","30,251,601",
"85076000","锂离子蓄电池","347","乌克兰","31","上海市","973","个","11039","千克","1,700,300",
"85076000","锂离子蓄电池","350","斯洛文尼亚","31","上海市","147547","个","259882","千克","44,294,645",
"85076000","锂离子蓄电池","351","克罗地亚","31","上海市","34","个","2","千克","3,593",
"85076000","锂离子蓄电池","352","捷克","31","上海市","4235","个","10201","千克","2,929,019",
"85076000","锂离子蓄电池","353","斯洛伐克","31","上海市","122","个","4420","千克","860,057",
"85076000","锂离子蓄电池","358","塞尔维亚","31","上海市","161","个","2342","千克","526,715",
"85076000","锂离子蓄电池","402","阿根廷","31","上海市","11833","个","1089554","千克","171,282,626",
"85076000","锂离子蓄电池","408","玻利维亚","31","上海市","31","个","439","千克","47,328",
"85076000","锂离子蓄电池","410","巴西","31","上海市","22529","个","4583","千克","2,439,441",
"85076000","锂离子蓄电池","412","智利","31","上海市","799","个","119285","千克","16,158,902",
"85076000","锂离子蓄电池","413","哥伦比亚","31","上海市","159","个","22797","千克","2,015,684",
"85076000","锂离子蓄电池","415","哥斯达黎加","31","上海市","389","个","18654","千克","3,198,144",
"85076000","锂离子蓄电池","418","多米尼加","31","上海市","589","个","20487","千克","2,971,186",
"85076000","锂离子蓄电池","419","厄瓜多尔","31","上海市","6004","个","308","千克","29,545",
"85076000","锂离子蓄电池","423","危地马拉","31","上海市","744","个","1906","千克","345,890",
"85076000","锂离子蓄电池","426","洪都拉斯","31","上海市","2608","个","5809","千克","1,668,088",
"85076000","锂离子蓄电池","427","牙买加","31","上海市","2877","个","55251","千克","5,652,625",
"85076000","锂离子蓄电池","429","墨西哥","31","上海市","23199","个","90999","千克","17,826,352",
"85076000","锂离子蓄电池","431","尼加拉瓜","31","上海市","8","个","368","千克","50,621",
"85076000","锂离子蓄电池","432","巴拿马","31","上海市","2365","个","103301","千克","15,579,213",
"85076000","锂离子蓄电池","433","巴拉圭","31","上海市","1","个","20","千克","6,909",
"85076000","锂离子蓄电池","434","秘鲁","31","上海市","42846","个","279540","千克","34,912,678",
"85076000","锂离子蓄电池","435","波多黎各","31","上海市","2139","个","100130","千克","15,336,545",
"85076000","锂离子蓄电池","440","萨尔瓦多","31","上海市","33","个","4125","千克","648,601",
"85076000","锂离子蓄电池","442","特立尼达和多巴哥","31","上海市","100","个","1","千克","2,092",
"85076000","锂离子蓄电池","444","乌拉圭","31","上海市","31","个","841","千克","214,839",
"85076000","锂离子蓄电池","445","委内瑞拉","31","上海市","36","个","330","千克","193,511",
"85076000","锂离子蓄电池","499","拉丁美洲其他国家(地区)","31","上海市","428","个","19294","千克","3,599,861",
"85076000","锂离子蓄电池","501","加拿大","31","上海市","17699","个","56257","千克","10,557,813",
"85076000","锂离子蓄电池","502","美国","31","上海市","2404530","个","92079778","千克","12,203,925,827",
"85076000","锂离子蓄电池","601","澳大利亚","31","上海市","102988","个","480680","千克","93,841,210",
"85076000","锂离子蓄电池","609","新西兰","31","上海市","1361","个","62042","千克","11,227,354",
"85076000","锂离子蓄电池","611","巴布亚新几内亚","31","上海市","3","个","4650","千克","147,807",
"85076000","锂离子蓄电池","621","马绍尔群岛","31","上海市","3","个","90","千克","7,099",
