"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"85423119","其他用作处理器及控制器的多元件集成电路","129","菲律宾","31","上海市","1000","个","1","千克","1,615",
"85423119","其他用作处理器及控制器的多元件集成电路","132","新加坡","31","上海市","96324942","个","26371","千克","2,435,352,935",
"85423119","其他用作处理器及控制器的多元件集成电路","133","韩国","31","上海市","7525835","个","118","千克","40,619,726",
"85423119","其他用作处理器及控制器的多元件集成电路","136","泰国","31","上海市","22702","个","10","千克","54,983",
"85423119","其他用作处理器及控制器的多元件集成电路","138","阿联酋","31","上海市","500","个","15","千克","34,657",
"85423119","其他用作处理器及控制器的多元件集成电路","141","越南","31","上海市","2220","个","40","千克","673,488",
"85423119","其他用作处理器及控制器的多元件集成电路","143","中国台湾","31","上海市","532105","个","1133","千克","55,399,284",
"85423119","其他用作处理器及控制器的多元件集成电路","227","马达加斯加","31","上海市","2","个","2","千克","30,897",
"85423119","其他用作处理器及控制器的多元件集成电路","302","丹麦","31","上海市","6001","个","5","千克","283,741",
"85423119","其他用作处理器及控制器的多元件集成电路","303","英国","31","上海市","17812","个","5","千克","97,804",
"85423119","其他用作处理器及控制器的多元件集成电路","304","德国","31","上海市","480","个","129","千克","196,103",
"85423119","其他用作处理器及控制器的多元件集成电路","305","法国","31","上海市","12419","个","231","千克","306,403",
"85423119","其他用作处理器及控制器的多元件集成电路","327","波兰","31","上海市","52","个","1","千克","35,264",
"85423119","其他用作处理器及控制器的多元件集成电路","330","瑞典","31","上海市","2","个","2","千克","88,603",
"85423119","其他用作处理器及控制器的多元件集成电路","331","瑞士","31","上海市","3","个","2","千克","1,225",
"85423119","其他用作处理器及控制器的多元件集成电路","334","爱沙尼亚","31","上海市","4000","个","2","千克","151,161",
"85423119","其他用作处理器及控制器的多元件集成电路","429","墨西哥","31","上海市","2","个","0","千克","617",
"85423119","其他用作处理器及控制器的多元件集成电路","432","巴拿马","31","上海市","1","个","10","千克","25,837",
"85423119","其他用作处理器及控制器的多元件集成电路","501","加拿大","31","上海市","1068","个","1","千克","29,370",
"85423119","其他用作处理器及控制器的多元件集成电路","502","美国","31","上海市","22746","个","41","千克","2,177,565",
"85423190","其他用作处理器及控制器的集成电路","103","孟加拉国","31","上海市","2","个","2","千克","5,867",
"85423190","其他用作处理器及控制器的集成电路","105","文莱","31","上海市","3","个","0","千克","2,274",
"85423190","其他用作处理器及控制器的集成电路","106","缅甸","31","上海市","7","个","12","千克","94,784",
"85423190","其他用作处理器及控制器的集成电路","110","中国香港","31","上海市","18954524712","个","1289742","千克","25,061,290,303",
"85423190","其他用作处理器及控制器的集成电路","111","印度","31","上海市","104699392","个","13466","千克","264,194,533",
"85423190","其他用作处理器及控制器的集成电路","112","印度尼西亚","31","上海市","13505031","个","2325","千克","17,820,461",
"85423190","其他用作处理器及控制器的集成电路","113","伊朗","31","上海市","9000","个","26","千克","2,266",
"85423190","其他用作处理器及控制器的集成电路","115","以色列","31","上海市","287186","个","80","千克","3,285,965",
"85423190","其他用作处理器及控制器的集成电路","116","日本","31","上海市","1252390364","个","297471","千克","2,799,042,139",
"85423190","其他用作处理器及控制器的集成电路","117","约旦","31","上海市","5","个","1","千克","2,629",
"85423190","其他用作处理器及控制器的集成电路","118","科威特","31","上海市","1","个","2","千克","7,025",
"85423190","其他用作处理器及控制器的集成电路","120","黎巴嫩","31","上海市","35","个","3","千克","3,969",
"85423190","其他用作处理器及控制器的集成电路","121","中国澳门","31","上海市","40116","个","15","千克","907,577",
"85423190","其他用作处理器及控制器的集成电路","122","马来西亚","31","上海市","393463553","个","185748","千克","1,528,563,138",
"85423190","其他用作处理器及控制器的集成电路","127","巴基斯坦","31","上海市","225","个","6","千克","21,737",
"85423190","其他用作处理器及控制器的集成电路","129","菲律宾","31","上海市","847447490","个","155305","千克","965,659,927",
"85423190","其他用作处理器及控制器的集成电路","130","卡塔尔","31","上海市","2","个","1","千克","1,598",
"85423190","其他用作处理器及控制器的集成电路","131","沙特阿拉伯","31","上海市","18000","个","0","千克","41,272",
"85423190","其他用作处理器及控制器的集成电路","132","新加坡","31","上海市","2332255093","个","419512","千克","4,357,382,329",
"85423190","其他用作处理器及控制器的集成电路","133","韩国","31","上海市","2265447736","个","129160","千克","2,332,544,022",
"85423190","其他用作处理器及控制器的集成电路","134","斯里兰卡","31","上海市","12","个","13","千克","15,694",
"85423190","其他用作处理器及控制器的集成电路","136","泰国","31","上海市","219833151","个","64084","千克","549,318,471",
"85423190","其他用作处理器及控制器的集成电路","137","土耳其","31","上海市","5770713","个","1438","千克","4,445,659",
"85423190","其他用作处理器及控制器的集成电路","138","阿联酋","31","上海市","209275","个","4831","千克","103,485,299",
"85423190","其他用作处理器及控制器的集成电路","141","越南","31","上海市","253192555","个","14071","千克","448,312,652",
"85423190","其他用作处理器及控制器的集成电路","143","中国台湾","31","上海市","7760340458","个","262963","千克","8,251,100,630",
"85423190","其他用作处理器及控制器的集成电路","145","哈萨克斯坦","31","上海市","10","个","1","千克","1,136",
"85423190","其他用作处理器及控制器的集成电路","201","阿尔及利亚","31","上海市","2","个","1","千克","2,449",
"85423190","其他用作处理器及控制器的集成电路","215","埃及","31","上海市","1765403","个","267","千克","1,928,919",
"85423190","其他用作处理器及控制器的集成电路","232","摩洛哥","31","上海市","50","个","4","千克","7,039",
"85423190","其他用作处理器及控制器的集成电路","233","莫桑比克","31","上海市","58","个","5","千克","8,950",
"85423190","其他用作处理器及控制器的集成电路","236","尼日利亚","31","上海市","1020770","个","135","千克","553,506",
"85423190","其他用作处理器及控制器的集成电路","244","南非","31","上海市","843140","个","46","千克","1,900,566",
"85423190","其他用作处理器及控制器的集成电路","249","突尼斯","31","上海市","195300","个","66","千克","199,677",
"85423190","其他用作处理器及控制器的集成电路","301","比利时","31","上海市","896895","个","557","千克","3,762,046",
"85423190","其他用作处理器及控制器的集成电路","302","丹麦","31","上海市","22873","个","0","千克","18,646",
"85423190","其他用作处理器及控制器的集成电路","303","英国","31","上海市","1240536","个","636","千克","3,612,804",
"85423190","其他用作处理器及控制器的集成电路","304","德国","31","上海市","242905360","个","73953","千克","1,052,536,585",
"85423190","其他用作处理器及控制器的集成电路","305","法国","31","上海市","84516840","个","57006","千克","279,464,149",
"85423190","其他用作处理器及控制器的集成电路","306","爱尔兰","31","上海市","14892404","个","57","千克","2,789,036",
"85423190","其他用作处理器及控制器的集成电路","307","意大利","31","上海市","1028840","个","657","千克","15,035,456",
"85423190","其他用作处理器及控制器的集成电路","309","荷兰","31","上海市","1038232701","个","57457","千克","1,239,825,634",
"85423190","其他用作处理器及控制器的集成电路","311","葡萄牙","31","上海市","21808004","个","1145","千克","68,136,875",
"85423190","其他用作处理器及控制器的集成电路","312","西班牙","31","上海市","60530452","个","12865","千克","159,961,076",
"85423190","其他用作处理器及控制器的集成电路","315","奥地利","31","上海市","103649923","个","2216","千克","62,889,699",
"85423190","其他用作处理器及控制器的集成电路","316","保加利亚","31","上海市","3","个","1","千克","644",
"85423190","其他用作处理器及控制器的集成电路","318","芬兰","31","上海市","102413","个","107","千克","9,760,288",
"85423190","其他用作处理器及控制器的集成电路","321","匈牙利","31","上海市","104273","个","159","千克","1,246,434",
"85423190","其他用作处理器及控制器的集成电路","323","列支敦士登","31","上海市","1500","个","9","千克","6,407",
"85423190","其他用作处理器及控制器的集成电路","326","挪威","31","上海市","1545558","个","7","千克","603,693",
"85423190","其他用作处理器及控制器的集成电路","327","波兰","31","上海市","340195","个","160","千克","5,233,167",
"85423190","其他用作处理器及控制器的集成电路","328","罗马尼亚","31","上海市","87714","个","162","千克","1,677,598",
"85423190","其他用作处理器及控制器的集成电路","330","瑞典","31","上海市","427603","个","152","千克","2,003,452",
"85423190","其他用作处理器及控制器的集成电路","331","瑞士","31","上海市","2060134","个","49","千克","4,891,620",
"85423190","其他用作处理器及控制器的集成电路","334","爱沙尼亚","31","上海市","107453","个","22","千克","306,556",
"85423190","其他用作处理器及控制器的集成电路","337","格鲁吉亚(2023年起停用)","31","上海市","4","个","17","千克","46,802",
"85423190","其他用作处理器及控制器的集成电路","344","俄罗斯","31","上海市","19743628","个","2990","千克","20,891,079",
"85423190","其他用作处理器及控制器的集成电路","347","乌克兰","31","上海市","2560","个","1","千克","7,854",
"85423190","其他用作处理器及控制器的集成电路","351","克罗地亚","31","上海市","20","个","0","千克","11",
"85423190","其他用作处理器及控制器的集成电路","352","捷克","31","上海市","51248","个","6430","千克","99,688,391",
"85423190","其他用作处理器及控制器的集成电路","353","斯洛伐克","31","上海市","934600","个","7","千克","433,277",
"85423190","其他用作处理器及控制器的集成电路","358","塞尔维亚","31","上海市","6","个","1","千克","1,057",
"85423190","其他用作处理器及控制器的集成电路","402","阿根廷","31","上海市","12425","个","25","千克","16,175",
"85423190","其他用作处理器及控制器的集成电路","408","玻利维亚","31","上海市","50","个","4","千克","5,736",
"85423190","其他用作处理器及控制器的集成电路","410","巴西","31","上海市","47466721","个","4050","千克","110,671,238",
"85423190","其他用作处理器及控制器的集成电路","412","智利","31","上海市","7","个","2","千克","7,281",
"85423190","其他用作处理器及控制器的集成电路","413","哥伦比亚","31","上海市","14","个","1025","千克","21,269",
"85423190","其他用作处理器及控制器的集成电路","415","哥斯达黎加","31","上海市","1225","个","194","千克","1,236,169",
"85423190","其他用作处理器及控制器的集成电路","418","多米尼加","31","上海市","15","个","1","千克","1,641",
"85423190","其他用作处理器及控制器的集成电路","429","墨西哥","31","上海市","273894832","个","17930","千克","470,202,297",
"85423190","其他用作处理器及控制器的集成电路","433","巴拉圭","31","上海市","10","个","1","千克","1,584",
"85423190","其他用作处理器及控制器的集成电路","435","波多黎各","31","上海市","322600","个","12","千克","387,139",
"85423190","其他用作处理器及控制器的集成电路","444","乌拉圭","31","上海市","420","个","1","千克","615",
"85423190","其他用作处理器及控制器的集成电路","501","加拿大","31","上海市","78710100","个","10827","千克","144,587,012",
"85423190","其他用作处理器及控制器的集成电路","502","美国","31","上海市","602139347","个","76774","千克","1,682,790,369",
"85423190","其他用作处理器及控制器的集成电路","601","澳大利亚","31","上海市","2152886","个","364","千克","8,672,653",
"85423190","其他用作处理器及控制器的集成电路","609","新西兰","31","上海市","31748","个","398","千克","825,326",
"85423210","用作存储器的多元件集成电路","110","中国香港","31","上海市","8659866","个","11260","千克","406,459,978",
"85423210","用作存储器的多元件集成电路","111","印度","31","上海市","10395","个","26","千克","419,056",
"85423210","用作存储器的多元件集成电路","112","印度尼西亚","31","上海市","5","个","1","千克","12,260",
"85423210","用作存储器的多元件集成电路","116","日本","31","上海市","19361812","个","14997","千克","599,940,489",
"85423210","用作存储器的多元件集成电路","122","马来西亚","31","上海市","1","个","0","千克","3,548",
"85423210","用作存储器的多元件集成电路","132","新加坡","31","上海市","212372","个","51","千克","8,892,843",
"85423210","用作存储器的多元件集成电路","133","韩国","31","上海市","11206","个","2","千克","2,529,978",
"85423210","用作存储器的多元件集成电路","136","泰国","31","上海市","32","个","4","千克","58,492",
"85423210","用作存储器的多元件集成电路","141","越南","31","上海市","289859","个","304","千克","8,384,209",
"85423210","用作存储器的多元件集成电路","143","中国台湾","31","上海市","1692769","个","551","千克","20,996,876",
"85423210","用作存储器的多元件集成电路","249","突尼斯","31","上海市","2768","个","1","千克","41,889",
"85423210","用作存储器的多元件集成电路","303","英国","31","上海市","6911","个","1","千克","40,184",
"85423210","用作存储器的多元件集成电路","304","德国","31","上海市","47581","个","18858","千克","43,645,189",
"85423210","用作存储器的多元件集成电路","305","法国","31","上海市","16105","个","9","千克","198,498",
"85423210","用作存储器的多元件集成电路","307","意大利","31","上海市","393","个","0","千克","5,254",
"85423210","用作存储器的多元件集成电路","309","荷兰","31","上海市","11800","个","23","千克","4,434,629",
"85423210","用作存储器的多元件集成电路","327","波兰","31","上海市","670","个","1","千克","4,653",
"85423210","用作存储器的多元件集成电路","328","罗马尼亚","31","上海市","419","个","0","千克","12,053",
"85423210","用作存储器的多元件集成电路","331","瑞士","31","上海市","2299","个","232","千克","323,863",
"85423210","用作存储器的多元件集成电路","502","美国","31","上海市","66382","个","146","千克","8,373,399",
"85423210","用作存储器的多元件集成电路","601","澳大利亚","31","上海市","8067","个","13","千克","86,199",
"85423210","用作存储器的多元件集成电路","609","新西兰","31","上海市","1","个","0","千克","465",
"85423290","其他用作存储器的集成电路","107","柬埔寨","31","上海市","2000","个","7","千克","17,965",
"85423290","其他用作存储器的集成电路","110","中国香港","31","上海市","1666652017","个","301115","千克","22,577,438,993",
"85423290","其他用作存储器的集成电路","111","印度","31","上海市","3876791","个","1011","千克","124,324,739",
"85423290","其他用作存储器的集成电路","112","印度尼西亚","31","上海市","4764526","个","837","千克","29,771,494",
"85423290","其他用作存储器的集成电路","113","伊朗","31","上海市","988593","个","99","千克","1,221,607",
"85423290","其他用作存储器的集成电路","115","以色列","31","上海市","216819","个","55","千克","21,181,596",
"85423290","其他用作存储器的集成电路","116","日本","31","上海市","163939051","个","41297","千克","1,760,102,930",
"85423290","其他用作存储器的集成电路","118","科威特","31","上海市","1","个","1","千克","68",
"85423290","其他用作存储器的集成电路","121","中国澳门","31","上海市","445","个","9","千克","23,292",
"85423290","其他用作存储器的集成电路","122","马来西亚","31","上海市","251955496","个","71922","千克","4,901,919,327",
"85423290","其他用作存储器的集成电路","129","菲律宾","31","上海市","24195738","个","20190","千克","1,004,091,007",
"85423290","其他用作存储器的集成电路","132","新加坡","31","上海市","413128862","个","97113","千克","1,642,910,167",
"85423290","其他用作存储器的集成电路","133","韩国","31","上海市","118704863","个","40841","千克","3,427,788,709",
"85423290","其他用作存储器的集成电路","136","泰国","31","上海市","42482565","个","3637","千克","64,634,890",
"85423290","其他用作存储器的集成电路","137","土耳其","31","上海市","319337","个","100","千克","13,954,945",
"85423290","其他用作存储器的集成电路","138","阿联酋","31","上海市","1337227","个","169","千克","808,910",
"85423290","其他用作存储器的集成电路","141","越南","31","上海市","10806578","个","3917","千克","140,353,723",
"85423290","其他用作存储器的集成电路","143","中国台湾","31","上海市","1307858499","个","209252","千克","22,984,593,833",
"85423290","其他用作存储器的集成电路","215","埃及","31","上海市","107236","个","17","千克","907,879",
"85423290","其他用作存储器的集成电路","244","南非","31","上海市","12161","个","1","千克","175,511",
"85423290","其他用作存储器的集成电路","249","突尼斯","31","上海市","80","个","0","千克","1,748",
"85423290","其他用作存储器的集成电路","301","比利时","31","上海市","1395611","个","907","千克","49,281,731",
"85423290","其他用作存储器的集成电路","302","丹麦","31","上海市","92","个","0","千克","4,539",
"85423290","其他用作存储器的集成电路","303","英国","31","上海市","17183","个","30","千克","173,703",
"85423290","其他用作存储器的集成电路","304","德国","31","上海市","13477006","个","9129","千克","138,065,903",
"85423290","其他用作存储器的集成电路","305","法国","31","上海市","85805696","个","802","千克","37,589,050",
"85423290","其他用作存储器的集成电路","306","爱尔兰","31","上海市","160","个","1","千克","6,545",
"85423290","其他用作存储器的集成电路","307","意大利","31","上海市","3398129","个","7182","千克","2,981,288",
"85423290","其他用作存储器的集成电路","309","荷兰","31","上海市","9963997","个","2289","千克","26,178,169",
"85423290","其他用作存储器的集成电路","310","希腊","31","上海市","300","个","10","千克","3,066",
"85423290","其他用作存储器的集成电路","311","葡萄牙","31","上海市","2431","个","4","千克","17,961",
"85423290","其他用作存储器的集成电路","312","西班牙","31","上海市","4180","个","5","千克","205,638",
"85423290","其他用作存储器的集成电路","315","奥地利","31","上海市","5151","个","3","千克","3,111",
"85423290","其他用作存储器的集成电路","318","芬兰","31","上海市","408548","个","365","千克","2,433,572",
"85423290","其他用作存储器的集成电路","321","匈牙利","31","上海市","786985","个","282","千克","10,573,219",
"85423290","其他用作存储器的集成电路","326","挪威","31","上海市","46850","个","66","千克","282,512",
"85423290","其他用作存储器的集成电路","327","波兰","31","上海市","8841","个","20","千克","33,584",
"85423290","其他用作存储器的集成电路","328","罗马尼亚","31","上海市","193554","个","264","千克","1,175,864",
"85423290","其他用作存储器的集成电路","329","圣马力诺","31","上海市","489279","个","59","千克","284,116",
"85423290","其他用作存储器的集成电路","330","瑞典","31","上海市","324","个","0","千克","4,526",
"85423290","其他用作存储器的集成电路","331","瑞士","31","上海市","21853739","个","458","千克","23,129,139",
"85423290","其他用作存储器的集成电路","339","阿塞拜疆(2023年起停用)","31","上海市","166000","个","930","千克","364,663",
"85423290","其他用作存储器的集成电路","344","俄罗斯","31","上海市","1078654","个","164","千克","1,252,093",
"85423290","其他用作存储器的集成电路","352","捷克","31","上海市","1744","个","3","千克","136,972",
"85423290","其他用作存储器的集成电路","353","斯洛伐克","31","上海市","167200","个","44","千克","2,330,624",
"85423290","其他用作存储器的集成电路","402","阿根廷","31","上海市","40002","个","13","千克","52,004",
"85423290","其他用作存储器的集成电路","410","巴西","31","上海市","11385769","个","1195","千克","29,721,128",
"85423290","其他用作存储器的集成电路","429","墨西哥","31","上海市","5805185","个","6155","千克","53,073,861",
"85423290","其他用作存储器的集成电路","501","加拿大","31","上海市","880604","个","97","千克","597,170",
"85423290","其他用作存储器的集成电路","502","美国","31","上海市","46304884","个","4876","千克","233,331,472",
"85423290","其他用作存储器的集成电路","601","澳大利亚","31","上海市","6624","个","18","千克","40,958",
"85423290","其他用作存储器的集成电路","609","新西兰","31","上海市","1506","个","2","千克","12,034",
"85423310","用作放大器的多元件集成电路","111","印度","31","上海市","49700","个","9","千克","452,035",
"85423310","用作放大器的多元件集成电路","112","印度尼西亚","31","上海市","4","个","0","千克","15,575",
"85423310","用作放大器的多元件集成电路","116","日本","31","上海市","10","个","0","千克","25",
"85423310","用作放大器的多元件集成电路","122","马来西亚","31","上海市","66545","个","10","千克","763,835",
"85423310","用作放大器的多元件集成电路","129","菲律宾","31","上海市","3149","个","1","千克","14,951",
"85423310","用作放大器的多元件集成电路","132","新加坡","31","上海市","244758","个","79","千克","812",
"85423310","用作放大器的多元件集成电路","141","越南","31","上海市","2","个","1","千克","15,886",
"85423310","用作放大器的多元件集成电路","143","中国台湾","31","上海市","146551","个","13","千克","322,798",
"85423310","用作放大器的多元件集成电路","303","英国","31","上海市","1921","个","1","千克","52,307",
"85423310","用作放大器的多元件集成电路","318","芬兰","31","上海市","17268","个","7","千克","673,265",
"85423310","用作放大器的多元件集成电路","321","匈牙利","31","上海市","17000","个","4","千克","88,012",
"85423310","用作放大器的多元件集成电路","344","俄罗斯","31","上海市","56","个","56","千克","64,973",
"85423310","用作放大器的多元件集成电路","502","美国","31","上海市","653","个","7","千克","36,429",
"85423390","其他用作放大器的集成电路","110","中国香港","31","上海市","1158570262","个","101574","千克","1,260,504,690",
"85423390","其他用作放大器的集成电路","111","印度","31","上海市","5115","个","2","千克","44,251",
"85423390","其他用作放大器的集成电路","112","印度尼西亚","31","上海市","3500","个","0","千克","2,765",
"85423390","其他用作放大器的集成电路","113","伊朗","31","上海市","3","个","0","千克","2,473",
"85423390","其他用作放大器的集成电路","116","日本","31","上海市","8406645","个","1081","千克","8,254,054",
"85423390","其他用作放大器的集成电路","121","中国澳门","31","上海市","66","个","0","千克","1,084",
"85423390","其他用作放大器的集成电路","122","马来西亚","31","上海市","1971969","个","690","千克","30,454,884",
"85423390","其他用作放大器的集成电路","129","菲律宾","31","上海市","18200","个","2","千克","23,236",
"85423390","其他用作放大器的集成电路","131","沙特阿拉伯","31","上海市","4","个","11","千克","6,820",
"85423390","其他用作放大器的集成电路","132","新加坡","31","上海市","32710700","个","6224","千克","14,716,797",
"85423390","其他用作放大器的集成电路","133","韩国","31","上海市","14192572","个","867","千克","21,706,582",
"85423390","其他用作放大器的集成电路","136","泰国","31","上海市","149374254","个","40144","千克","43,575,839",
"85423390","其他用作放大器的集成电路","137","土耳其","31","上海市","2002","个","0","千克","1,105",
"85423390","其他用作放大器的集成电路","141","越南","31","上海市","525824","个","360","千克","2,445,447",
"85423390","其他用作放大器的集成电路","143","中国台湾","31","上海市","27545136","个","2048","千克","36,622,981",
"85423390","其他用作放大器的集成电路","232","摩洛哥","31","上海市","52500","个","4","千克","8,798",
"85423390","其他用作放大器的集成电路","244","南非","31","上海市","40","个","0","千克","27",
"85423390","其他用作放大器的集成电路","303","英国","31","上海市","16288","个","24","千克","150,528",
"85423390","其他用作放大器的集成电路","304","德国","31","上海市","1014056","个","849","千克","2,485,089",
"85423390","其他用作放大器的集成电路","305","法国","31","上海市","31429000","个","5420","千克","8,123,167",
"85423390","其他用作放大器的集成电路","306","爱尔兰","31","上海市","10800","个","5","千克","40,229",
"85423390","其他用作放大器的集成电路","307","意大利","31","上海市","1048","个","10","千克","83,470",
"85423390","其他用作放大器的集成电路","309","荷兰","31","上海市","259555","个","9","千克","1,284,224",
"85423390","其他用作放大器的集成电路","318","芬兰","31","上海市","2400","个","11","千克","44,365",
"85423390","其他用作放大器的集成电路","321","匈牙利","31","上海市","1515","个","1","千克","40,395",
"85423390","其他用作放大器的集成电路","327","波兰","31","上海市","60000","个","12","千克","753,771",
"85423390","其他用作放大器的集成电路","328","罗马尼亚","31","上海市","3224","个","7","千克","175,170",
"85423390","其他用作放大器的集成电路","344","俄罗斯","31","上海市","15","个","0","千克","14",
"85423390","其他用作放大器的集成电路","352","捷克","31","上海市","112","个","0","千克","710",
"85423390","其他用作放大器的集成电路","402","阿根廷","31","上海市","54000","个","4","千克","38,306",
"85423390","其他用作放大器的集成电路","410","巴西","31","上海市","3773271","个","685","千克","21,492,760",
"85423390","其他用作放大器的集成电路","429","墨西哥","31","上海市","2622805","个","148","千克","4,862,192",
"85423390","其他用作放大器的集成电路","502","美国","31","上海市","5466738","个","1467","千克","4,724,643",
"85423390","其他用作放大器的集成电路","609","新西兰","31","上海市","2777","个","0","千克","2,939",
"85423910","其他多元件集成电路","110","中国香港","31","上海市","283931681","个","312878","千克","1,113,628,156",
"85423910","其他多元件集成电路","111","印度","31","上海市","63293","个","283","千克","966,020",
"85423910","其他多元件集成电路","112","印度尼西亚","31","上海市","12","个","1","千克","7,554",
"85423910","其他多元件集成电路","115","以色列","31","上海市","160","个","0","千克","231",
"85423910","其他多元件集成电路","116","日本","31","上海市","21558762","个","168974","千克","353,667,684",
"85423910","其他多元件集成电路","122","马来西亚","31","上海市","670264","个","167","千克","2,176,508",
"85423910","其他多元件集成电路","127","巴基斯坦","31","上海市","2295","个","3","千克","142,396",
"85423910","其他多元件集成电路","129","菲律宾","31","上海市","15271","个","0","千克","68,154",
"85423910","其他多元件集成电路","132","新加坡","31","上海市","21307760","个","19944","千克","78,056,354",
"85423910","其他多元件集成电路","133","韩国","31","上海市","140139933","个","16564","千克","94,843,649",
"85423910","其他多元件集成电路","134","斯里兰卡","31","上海市","1","个","4","千克","10,132",
"85423910","其他多元件集成电路","136","泰国","31","上海市","3303415","个","22312","千克","64,003,002",
"85423910","其他多元件集成电路","141","越南","31","上海市","68473","个","106","千克","652,545",
"85423910","其他多元件集成电路","143","中国台湾","31","上海市","1359735","个","6910","千克","74,977,589",
"85423910","其他多元件集成电路","145","哈萨克斯坦","31","上海市","2","个","0","千克","805",
"85423910","其他多元件集成电路","232","摩洛哥","31","上海市","3","个","1","千克","927",
"85423910","其他多元件集成电路","244","南非","31","上海市","1","个","0","千克","1,088",
"85423910","其他多元件集成电路","303","英国","31","上海市","45866","个","33","千克","236,714",
"85423910","其他多元件集成电路","304","德国","31","上海市","1716131","个","12604","千克","32,034,487",
"85423910","其他多元件集成电路","305","法国","31","上海市","6117694","个","2290","千克","5,290,576",
"85423910","其他多元件集成电路","307","意大利","31","上海市","4025","个","1","千克","3,687",
"85423910","其他多元件集成电路","309","荷兰","31","上海市","349","个","36","千克","184,574",
"85423910","其他多元件集成电路","318","芬兰","31","上海市","1095","个","13","千克","1,261,467",
"85423910","其他多元件集成电路","327","波兰","31","上海市","34","个","2","千克","69,751",
"85423910","其他多元件集成电路","328","罗马尼亚","31","上海市","500","个","1","千克","52,138",
"85423910","其他多元件集成电路","410","巴西","31","上海市","37000","个","147","千克","303,799",
"85423910","其他多元件集成电路","415","哥斯达黎加","31","上海市","98","个","6","千克","14,863",
"85423910","其他多元件集成电路","429","墨西哥","31","上海市","65745","个","473","千克","1,371,345",
"85423910","其他多元件集成电路","502","美国","31","上海市","1021981","个","2561","千克","9,015,142",
"85423910","其他多元件集成电路","601","澳大利亚","31","上海市","12","个","7","千克","10,513",
