"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"85423190","其他用作处理器及控制器的集成电路","143","中国台湾","31","上海市","9800550985","个","436788","千克","42,985,900,303",
"85423190","其他用作处理器及控制器的集成电路","144","东帝汶","31","上海市","200","个","0","千克","790",
"85423190","其他用作处理器及控制器的集成电路","222","几内亚比绍","31","上海市","10","个","0","千克","2,241",
"85423190","其他用作处理器及控制器的集成电路","229","马里","31","上海市","3000","个","4","千克","48,724",
"85423190","其他用作处理器及控制器的集成电路","232","摩洛哥","31","上海市","18546890","个","4146","千克","26,511,083",
"85423190","其他用作处理器及控制器的集成电路","234","纳米比亚","31","上海市","2000","个","1","千克","111,471",
"85423190","其他用作处理器及控制器的集成电路","239","圣多美和普林西比","31","上海市","4000","个","1","千克","17,262",
"85423190","其他用作处理器及控制器的集成电路","301","比利时","31","上海市","6419055","个","223","千克","7,216,299",
"85423190","其他用作处理器及控制器的集成电路","302","丹麦","31","上海市","2930","个","11","千克","263,527",
"85423190","其他用作处理器及控制器的集成电路","303","英国","31","上海市","32443008","个","657","千克","12,085,842",
"85423190","其他用作处理器及控制器的集成电路","304","德国","31","上海市","695848589","个","78311","千克","1,632,203,314",
"85423190","其他用作处理器及控制器的集成电路","305","法国","31","上海市","305028185","个","6782","千克","186,360,233",
"85423190","其他用作处理器及控制器的集成电路","306","爱尔兰","31","上海市","25794118","个","393","千克","21,000,435",
"85423190","其他用作处理器及控制器的集成电路","307","意大利","31","上海市","54380510","个","1142","千克","13,150,947",
"85423190","其他用作处理器及控制器的集成电路","309","荷兰","31","上海市","772979","个","73","千克","891,812",
"85423190","其他用作处理器及控制器的集成电路","311","葡萄牙","31","上海市","6788769","个","927","千克","62,017,236",
"85423190","其他用作处理器及控制器的集成电路","312","西班牙","31","上海市","8981","个","18","千克","61,942",
"85423190","其他用作处理器及控制器的集成电路","315","奥地利","31","上海市","89070801","个","1556","千克","19,880,720",
"85423190","其他用作处理器及控制器的集成电路","316","保加利亚","31","上海市","1370700","个","175","千克","1,577,969",
"85423190","其他用作处理器及控制器的集成电路","318","芬兰","31","上海市","260","个","2","千克","95,964",
"85423190","其他用作处理器及控制器的集成电路","321","匈牙利","31","上海市","79","个","41","千克","169,824",
"85423190","其他用作处理器及控制器的集成电路","324","马耳他","31","上海市","5934073","个","9955","千克","120,057,583",
"85423190","其他用作处理器及控制器的集成电路","326","挪威","31","上海市","1","个","0","千克","1,057",
"85423190","其他用作处理器及控制器的集成电路","328","罗马尼亚","31","上海市","6050","个","3","千克","44,332",
"85423190","其他用作处理器及控制器的集成电路","330","瑞典","31","上海市","589228","个","33","千克","2,384,752",
"85423190","其他用作处理器及控制器的集成电路","331","瑞士","31","上海市","1373410","个","383","千克","6,858,615",
"85423190","其他用作处理器及控制器的集成电路","335","拉脱维亚","31","上海市","1","个","0","千克","1,013",
"85423190","其他用作处理器及控制器的集成电路","336","立陶宛","31","上海市","123452","个","3","千克","92,828",
"85423190","其他用作处理器及控制器的集成电路","340","白俄罗斯","31","上海市","2631717","个","17","千克","1,028,262",
"85423190","其他用作处理器及控制器的集成电路","344","俄罗斯","31","上海市","1768408","个","6","千克","134,247",
"85423190","其他用作处理器及控制器的集成电路","350","斯洛文尼亚","31","上海市","4","个","0","千克","2,901",
"85423190","其他用作处理器及控制器的集成电路","352","捷克","31","上海市","837001","个","175","千克","1,658,955",
"85423190","其他用作处理器及控制器的集成电路","353","斯洛伐克","31","上海市","3112","个","1","千克","31,843",
"85423190","其他用作处理器及控制器的集成电路","415","哥斯达黎加","31","上海市","43768","个","59","千克","2,384,212",
"85423190","其他用作处理器及控制器的集成电路","429","墨西哥","31","上海市","406208337","个","84895","千克","393,103,757",
"85423190","其他用作处理器及控制器的集成电路","501","加拿大","31","上海市","72352","个","1752","千克","55,097,814",
"85423190","其他用作处理器及控制器的集成电路","502","美国","31","上海市","1822134577","个","47695","千克","2,651,817,181",
"85423190","其他用作处理器及控制器的集成电路","601","澳大利亚","31","上海市","302","个","7","千克","5,216",
"85423190","其他用作处理器及控制器的集成电路","701","国家(地区)不明","31","上海市","4267528","个","18","千克","1,429,528",
"85423210","用作存储器的多元件集成电路","108","塞浦路斯","31","上海市","826","个","0","千克","29,303",
"85423210","用作存储器的多元件集成电路","112","印度尼西亚","31","上海市","100","个","0","千克","2,112",
"85423210","用作存储器的多元件集成电路","116","日本","31","上海市","889649","个","527","千克","19,256,909",
"85423210","用作存储器的多元件集成电路","122","马来西亚","31","上海市","338593","个","101","千克","3,797,221",
"85423210","用作存储器的多元件集成电路","129","菲律宾","31","上海市","832129","个","519","千克","4,056,233",
"85423210","用作存储器的多元件集成电路","132","新加坡","31","上海市","142778","个","527","千克","26,263,286",
"85423210","用作存储器的多元件集成电路","133","韩国","31","上海市","2175195","个","1081","千克","62,561,311",
"85423210","用作存储器的多元件集成电路","136","泰国","31","上海市","7485844","个","1836","千克","10,940,468",
"85423210","用作存储器的多元件集成电路","142","中国","31","上海市","2560842","个","1710","千克","61,863,892",
"85423210","用作存储器的多元件集成电路","143","中国台湾","31","上海市","5695498","个","4354","千克","79,238,914",
"85423210","用作存储器的多元件集成电路","303","英国","31","上海市","32","个","0","千克","19,276",
"85423210","用作存储器的多元件集成电路","304","德国","31","上海市","2936","个","32","千克","207,382",
"85423210","用作存储器的多元件集成电路","305","法国","31","上海市","21","个","1","千克","13,257",
"85423210","用作存储器的多元件集成电路","321","匈牙利","31","上海市","6","个","0","千克","269",
"85423210","用作存储器的多元件集成电路","330","瑞典","31","上海市","1500","个","6","千克","29,327",
"85423210","用作存储器的多元件集成电路","331","瑞士","31","上海市","1","个","0","千克","29",
"85423210","用作存储器的多元件集成电路","352","捷克","31","上海市","1","个","1","千克","107,472",
"85423210","用作存储器的多元件集成电路","353","斯洛伐克","31","上海市","1000","个","1","千克","178,548",
"85423210","用作存储器的多元件集成电路","415","哥斯达黎加","31","上海市","10000","个","1","千克","5,503",
"85423210","用作存储器的多元件集成电路","429","墨西哥","31","上海市","17662","个","6","千克","41,149",
"85423210","用作存储器的多元件集成电路","502","美国","31","上海市","229172","个","292","千克","7,107,306",
"85423210","用作存储器的多元件集成电路","601","澳大利亚","31","上海市","10","个","0","千克","242",
"85423290","其他用作存储器的集成电路","110","中国香港","31","上海市","58442","个","27","千克","871,425",
"85423290","其他用作存储器的集成电路","111","印度","31","上海市","5004","个","1","千克","17,243",
"85423290","其他用作存储器的集成电路","112","印度尼西亚","31","上海市","51102","个","34","千克","243,150",
"85423290","其他用作存储器的集成电路","115","以色列","31","上海市","3","个","0","千克","2,255",
"85423290","其他用作存储器的集成电路","116","日本","31","上海市","2479923274","个","159244","千克","32,156,940,269",
"85423290","其他用作存储器的集成电路","122","马来西亚","31","上海市","69213155","个","30789","千克","3,557,821,577",
"85423290","其他用作存储器的集成电路","126","阿曼","31","上海市","257","个","0","千克","5,960",
"85423290","其他用作存储器的集成电路","129","菲律宾","31","上海市","64630713","个","18098","千克","86,269,039",
"85423290","其他用作存储器的集成电路","132","新加坡","31","上海市","1178027500","个","26839","千克","1,884,102,658",
"85423290","其他用作存储器的集成电路","133","韩国","31","上海市","295888264","个","85648","千克","25,796,726,731",
"85423290","其他用作存储器的集成电路","134","斯里兰卡","31","上海市","6000","个","5","千克","201,828",
"85423290","其他用作存储器的集成电路","136","泰国","31","上海市","59029303","个","19129","千克","167,874,136",
"85423290","其他用作存储器的集成电路","141","越南","31","上海市","1520860","个","95","千克","1,597,950",
"85423290","其他用作存储器的集成电路","142","中国","31","上海市","495979509","个","116489","千克","16,702,274,515",
"85423290","其他用作存储器的集成电路","143","中国台湾","31","上海市","842343000","个","264749","千克","26,320,072,473",
"85423290","其他用作存储器的集成电路","222","几内亚比绍","31","上海市","100","个","0","千克","19,996",
"85423290","其他用作存储器的集成电路","232","摩洛哥","31","上海市","13700","个","3","千克","26,705",
"85423290","其他用作存储器的集成电路","249","突尼斯","31","上海市","810","个","1","千克","28,128",
"85423290","其他用作存储器的集成电路","302","丹麦","31","上海市","8","个","0","千克","886",
"85423290","其他用作存储器的集成电路","303","英国","31","上海市","262","个","0","千克","42,209",
"85423290","其他用作存储器的集成电路","304","德国","31","上海市","1003522","个","284","千克","15,519,103",
"85423290","其他用作存储器的集成电路","305","法国","31","上海市","12512960","个","521","千克","47,393,472",
"85423290","其他用作存储器的集成电路","306","爱尔兰","31","上海市","16","个","0","千克","4,204",
"85423290","其他用作存储器的集成电路","307","意大利","31","上海市","376616","个","5","千克","1,935,590",
"85423290","其他用作存储器的集成电路","309","荷兰","31","上海市","92058","个","5","千克","411,814",
"85423290","其他用作存储器的集成电路","312","西班牙","31","上海市","1121","个","1","千克","63,706",
"85423290","其他用作存储器的集成电路","315","奥地利","31","上海市","8","个","0","千克","11,554",
"85423290","其他用作存储器的集成电路","318","芬兰","31","上海市","5","个","0","千克","1,362",
"85423290","其他用作存储器的集成电路","321","匈牙利","31","上海市","1","个","0","千克","258",
"85423290","其他用作存储器的集成电路","324","马耳他","31","上海市","43200","个","217","千克","861,790",
"85423290","其他用作存储器的集成电路","327","波兰","31","上海市","1","个","0","千克","375",
"85423290","其他用作存储器的集成电路","330","瑞典","31","上海市","50","个","1","千克","3,903",
"85423290","其他用作存储器的集成电路","331","瑞士","31","上海市","480","个","0","千克","2,547",
"85423290","其他用作存储器的集成电路","352","捷克","31","上海市","20","个","2","千克","3,634",
"85423290","其他用作存储器的集成电路","353","斯洛伐克","31","上海市","35","个","1","千克","343",
"85423290","其他用作存储器的集成电路","429","墨西哥","31","上海市","147612","个","20","千克","285,166",
"85423290","其他用作存储器的集成电路","501","加拿大","31","上海市","7","个","0","千克","5,935",
"85423290","其他用作存储器的集成电路","502","美国","31","上海市","11090050","个","2612","千克","159,929,991",
"85423310","用作放大器的多元件集成电路","112","印度尼西亚","31","上海市","1600","个","1","千克","28,440",
"85423310","用作放大器的多元件集成电路","116","日本","31","上海市","482674","个","81","千克","550,616",
"85423310","用作放大器的多元件集成电路","121","中国澳门","31","上海市","5","个","0","千克","17",
"85423310","用作放大器的多元件集成电路","122","马来西亚","31","上海市","1027680","个","382","千克","7,124,863",
"85423310","用作放大器的多元件集成电路","129","菲律宾","31","上海市","67386","个","14","千克","329,382",
"85423310","用作放大器的多元件集成电路","132","新加坡","31","上海市","178","个","0","千克","3,938",
"85423310","用作放大器的多元件集成电路","133","韩国","31","上海市","4331553","个","794","千克","230,689,103",
"85423310","用作放大器的多元件集成电路","136","泰国","31","上海市","437797","个","116","千克","2,106,935",
"85423310","用作放大器的多元件集成电路","141","越南","31","上海市","8","个","0","千克","14",
"85423310","用作放大器的多元件集成电路","142","中国","31","上海市","3329817","个","783","千克","122,678,737",
"85423310","用作放大器的多元件集成电路","143","中国台湾","31","上海市","907911","个","180","千克","6,307,012",
"85423310","用作放大器的多元件集成电路","232","摩洛哥","31","上海市","56269","个","8","千克","85,075",
"85423310","用作放大器的多元件集成电路","302","丹麦","31","上海市","44","个","18","千克","318,969",
"85423310","用作放大器的多元件集成电路","303","英国","31","上海市","77484","个","108","千克","69,012",
"85423310","用作放大器的多元件集成电路","304","德国","31","上海市","722","个","0","千克","20,676",
"85423310","用作放大器的多元件集成电路","305","法国","31","上海市","25","个","3","千克","58,834",
"85423310","用作放大器的多元件集成电路","306","爱尔兰","31","上海市","43145","个","22","千克","875,762",
"85423310","用作放大器的多元件集成电路","307","意大利","31","上海市","42","个","3","千克","128,266",
"85423310","用作放大器的多元件集成电路","309","荷兰","31","上海市","3859","个","1","千克","22,781",
"85423310","用作放大器的多元件集成电路","316","保加利亚","31","上海市","50","个","1","千克","257",
"85423310","用作放大器的多元件集成电路","324","马耳他","31","上海市","5","个","0","千克","7",
"85423310","用作放大器的多元件集成电路","331","瑞士","31","上海市","9","个","2","千克","20,141",
"85423310","用作放大器的多元件集成电路","429","墨西哥","31","上海市","260084","个","48","千克","1,244,314",
"85423310","用作放大器的多元件集成电路","502","美国","31","上海市","281637","个","170","千克","4,020,785",
"85423310","用作放大器的多元件集成电路","601","澳大利亚","31","上海市","10","个","0","千克","183",
"85423390","其他用作放大器的集成电路","110","中国香港","31","上海市","32477","个","5","千克","144,364",
"85423390","其他用作放大器的集成电路","111","印度","31","上海市","2576","个","4","千克","40,435",
"85423390","其他用作放大器的集成电路","112","印度尼西亚","31","上海市","754982","个","886","千克","9,738,164",
"85423390","其他用作放大器的集成电路","115","以色列","31","上海市","2763","个","2","千克","19,041",
"85423390","其他用作放大器的集成电路","116","日本","31","上海市","240567217","个","28044","千克","126,617,408",
"85423390","其他用作放大器的集成电路","121","中国澳门","31","上海市","10","个","0","千克","39",
"85423390","其他用作放大器的集成电路","122","马来西亚","31","上海市","78394099","个","29877","千克","264,659,977",
"85423390","其他用作放大器的集成电路","129","菲律宾","31","上海市","82408718","个","24052","千克","242,696,212",
"85423390","其他用作放大器的集成电路","132","新加坡","31","上海市","136236217","个","19138","千克","199,399,443",
"85423390","其他用作放大器的集成电路","133","韩国","31","上海市","197368138","个","9505","千克","2,476,560,958",
"85423390","其他用作放大器的集成电路","136","泰国","31","上海市","149311265","个","22423","千克","138,728,705",
"85423390","其他用作放大器的集成电路","141","越南","31","上海市","168512","个","34","千克","205,132",
"85423390","其他用作放大器的集成电路","142","中国","31","上海市","82210973","个","31450","千克","222,109,252",
"85423390","其他用作放大器的集成电路","143","中国台湾","31","上海市","416778656","个","56163","千克","877,046,882",
"85423390","其他用作放大器的集成电路","206","喀麦隆","31","上海市","4","个","0","千克","66",
"85423390","其他用作放大器的集成电路","231","毛里求斯","31","上海市","3000","个","0","千克","10,612",
"85423390","其他用作放大器的集成电路","232","摩洛哥","31","上海市","12500365","个","2138","千克","8,000,407",
"85423390","其他用作放大器的集成电路","249","突尼斯","31","上海市","39","个","0","千克","1,447",
"85423390","其他用作放大器的集成电路","302","丹麦","31","上海市","3","个","23","千克","22,564",
"85423390","其他用作放大器的集成电路","303","英国","31","上海市","2032","个","8","千克","27,538",
"85423390","其他用作放大器的集成电路","304","德国","31","上海市","550022746","个","2451","千克","82,492,706",
"85423390","其他用作放大器的集成电路","305","法国","31","上海市","153711","个","138","千克","1,089,000",
"85423390","其他用作放大器的集成电路","306","爱尔兰","31","上海市","2961","个","27","千克","69,652",
"85423390","其他用作放大器的集成电路","307","意大利","31","上海市","134","个","13","千克","21,657",
"85423390","其他用作放大器的集成电路","309","荷兰","31","上海市","22","个","8","千克","141,230",
"85423390","其他用作放大器的集成电路","311","葡萄牙","31","上海市","100","个","0","千克","812",
"85423390","其他用作放大器的集成电路","312","西班牙","31","上海市","78","个","0","千克","1,139",
"85423390","其他用作放大器的集成电路","321","匈牙利","31","上海市","50","个","32","千克","32,106",
"85423390","其他用作放大器的集成电路","322","冰岛","31","上海市","21","个","0","千克","210",
"85423390","其他用作放大器的集成电路","324","马耳他","31","上海市","500","个","1","千克","14,266",
"85423390","其他用作放大器的集成电路","330","瑞典","31","上海市","1","个","0","千克","31,520",
"85423390","其他用作放大器的集成电路","331","瑞士","31","上海市","264","个","1","千克","63,937",
"85423390","其他用作放大器的集成电路","334","爱沙尼亚","31","上海市","2","个","1","千克","13,519",
"85423390","其他用作放大器的集成电路","350","斯洛文尼亚","31","上海市","1","个","0","千克","6,345",
"85423390","其他用作放大器的集成电路","351","克罗地亚","31","上海市","70","个","0","千克","392",
"85423390","其他用作放大器的集成电路","352","捷克","31","上海市","6139","个","14","千克","23,248",
"85423390","其他用作放大器的集成电路","415","哥斯达黎加","31","上海市","119730","个","35","千克","701,034",
"85423390","其他用作放大器的集成电路","429","墨西哥","31","上海市","44747481","个","6360","千克","418,326,768",
"85423390","其他用作放大器的集成电路","501","加拿大","31","上海市","1260","个","8","千克","38,705",
"85423390","其他用作放大器的集成电路","502","美国","31","上海市","158573726","个","3200","千克","122,219,912",
"85423390","其他用作放大器的集成电路","701","国家(地区)不明","31","上海市","10","个","0","千克","463",
"85423910","其他多元件集成电路","108","塞浦路斯","31","上海市","127","个","0","千克","4,811",
"85423910","其他多元件集成电路","110","中国香港","31","上海市","306130","个","49","千克","2,669,534",
"85423910","其他多元件集成电路","111","印度","31","上海市","7288","个","4","千克","68,173",
"85423910","其他多元件集成电路","112","印度尼西亚","31","上海市","87647","个","49","千克","2,296,119",
"85423910","其他多元件集成电路","115","以色列","31","上海市","3","个","1","千克","413",
"85423910","其他多元件集成电路","116","日本","31","上海市","59411922","个","84120","千克","246,581,980",
"85423910","其他多元件集成电路","122","马来西亚","31","上海市","20848400","个","5104","千克","89,837,361",
"85423910","其他多元件集成电路","129","菲律宾","31","上海市","11353792","个","1765","千克","44,913,291",
"85423910","其他多元件集成电路","132","新加坡","31","上海市","314369","个","999","千克","1,501,788",
"85423910","其他多元件集成电路","133","韩国","31","上海市","10837257","个","1725","千克","34,158,007",
"85423910","其他多元件集成电路","136","泰国","31","上海市","8348795","个","3027","千克","25,396,599",
"85423910","其他多元件集成电路","141","越南","31","上海市","146240","个","1035","千克","3,232,603",
"85423910","其他多元件集成电路","142","中国","31","上海市","48362850","个","83430","千克","438,872,866",
"85423910","其他多元件集成电路","143","中国台湾","31","上海市","47811364","个","20612","千克","427,081,741",
"85423910","其他多元件集成电路","230","毛里塔尼亚","31","上海市","55","个","0","千克","372",
"85423910","其他多元件集成电路","232","摩洛哥","31","上海市","55366","个","13","千克","160,069",
"85423910","其他多元件集成电路","240","塞内加尔","31","上海市","20","个","0","千克","170",
"85423910","其他多元件集成电路","301","比利时","31","上海市","58","个","0","千克","2,642",
"85423910","其他多元件集成电路","302","丹麦","31","上海市","1963","个","2","千克","350,351",
"85423910","其他多元件集成电路","303","英国","31","上海市","36792","个","14","千克","207,943",
"85423910","其他多元件集成电路","304","德国","31","上海市","21779007","个","2828","千克","47,018,012",
"85423910","其他多元件集成电路","305","法国","31","上海市","66040","个","19","千克","527,053",
"85423910","其他多元件集成电路","306","爱尔兰","31","上海市","46746","个","7","千克","695,961",
"85423910","其他多元件集成电路","307","意大利","31","上海市","1203","个","2","千克","30,784",
"85423910","其他多元件集成电路","309","荷兰","31","上海市","61245","个","16","千克","74,068",
"85423910","其他多元件集成电路","311","葡萄牙","31","上海市","14100","个","10","千克","759,330",
"85423910","其他多元件集成电路","315","奥地利","31","上海市","4809","个","2","千克","35,298",
"85423910","其他多元件集成电路","316","保加利亚","31","上海市","1","个","0","千克","174",
"85423910","其他多元件集成电路","318","芬兰","31","上海市","5268632","个","6958","千克","175,298,281",
"85423910","其他多元件集成电路","324","马耳他","31","上海市","334038","个","72","千克","2,034,450",
"85423910","其他多元件集成电路","325","摩纳哥","31","上海市","5","个","0","千克","16",
"85423910","其他多元件集成电路","327","波兰","31","上海市","1284","个","5","千克","26,876",
"85423910","其他多元件集成电路","328","罗马尼亚","31","上海市","32","个","0","千克","50",
"85423910","其他多元件集成电路","330","瑞典","31","上海市","381","个","1","千克","66,357",
"85423910","其他多元件集成电路","331","瑞士","31","上海市","127500","个","17","千克","1,692,637",
"85423910","其他多元件集成电路","352","捷克","31","上海市","1","个","0","千克","458",
"85423910","其他多元件集成电路","429","墨西哥","31","上海市","485092","个","135","千克","1,360,969",
"85423910","其他多元件集成电路","430","蒙特塞拉特","31","上海市","266","个","0","千克","586",
"85423910","其他多元件集成电路","501","加拿大","31","上海市","560","个","3","千克","57,522",
"85423910","其他多元件集成电路","502","美国","31","上海市","1370374","个","921","千克","17,163,570",
"85423910","其他多元件集成电路","601","澳大利亚","31","上海市","3341","个","0","千克","15,732",
"85423910","其他多元件集成电路","609","新西兰","31","上海市","40","个","0","千克","2,183",
"85423990","其他集成电路","101","阿富汗","31","上海市","8","个","0","千克","31",
